ind,origin,destination,flow
1138,q04,u00,22.0
1139,u17,u00,15.0
1140,u22,u18,9171.0
1141,v06,e04,108.0
1142,f25,f11,52.0
1143,p18,k04,65.0
1144,r08,g09,101.0
1145,r28,r18,15.0
1146,m17,m03,1.0
1147,k13,p14,1.0
1148,i06,t01,94.0
1149,p05,k02,7.0
1150,s09,p18,13.0
1151,v07,v07,65842.0
1152,p16,k05,4.0
1153,h05,u21,405.0
1154,h09,q00,86.0
1155,f24,f24,2558.0
1156,u28,u00,3.0
1157,p17,i14,75.0
1158,r16,r03,131.0
1159,a04,u28,346.0
1160,u07,u22,149.0
1161,f17,r01,12.0
1162,m13,m24,22.0
1163,u22,h11,1262.0
1164,m02,m02,16562.0
1165,h04,q03,33.0
1166,u13,u19,487.0
1167,t03,i07,272.0
1168,v08,e04,90.0
1169,h03,u26,2206.0
1170,m11,m25,20.0
1171,e13,i12,9.0
1172,h11,a03,61.0
1173,i12,t05,119.0
1174,h06,u09,183.0
1175,l02,l02,37906.0
1176,h04,h00,4306.0
1177,r24,f01,50.0
1178,u10,u22,1025.0
1179,g03,g08,1305.0
1180,h03,u07,147.0
1181,u28,u22,244.0
1182,b08,b05,84.0
1183,f08,g00,2404.0
1184,f16,r16,40.0
1185,i02,i16,338.0
1186,m27,m01,494.0
1187,i15,i19,323.0
1188,n00,n16,28.0
1189,p08,p10,58.0
1190,v03,a08,48.0
1191,b09,v10,1.0
1192,e17,e10,11.0
1193,p04,p15,3.0
1194,n07,k08,50.0
1195,f14,m19,10.0
1196,f14,f12,4.0
1197,h10,u28,147.0
1198,u02,u00,41.0
1199,f22,r32,16.0
1200,f06,g05,697.0
1201,f17,g10,333.0
1202,q06,u04,3.0
1203,i13,t03,93.0
1204,n10,n02,88.0
1205,q03,q00,1764.0
1206,t00,i13,6.0
1207,h03,h02,4904.0
1208,r29,r04,17.0
1209,h07,h05,632.0
1210,u26,q00,15.0
1211,i08,i04,19.0
1212,m09,l00,2766.0
1213,a01,a04,5461.0
1214,p25,k04,53.0
1215,m25,m21,57.0
1216,f19,m00,17.0
1217,k00,p11,28.0
1218,p21,p04,4.0
1219,m02,l06,93.0
1220,a11,u21,993.0
1221,f18,f17,219.0
1222,f25,l03,83.0
1223,e07,i06,2.0
1224,a00,a08,334.0
1225,s03,p19,122.0
1226,q06,h03,230.0
1227,p00,p25,3.0
1228,p12,p00,183.0
1229,u22,u22,282127.0
1230,f07,r08,8.0
1231,p04,p16,3.0
1232,p21,i03,3.0
1233,e12,e06,81.0
1234,n11,k11,1.0
1235,u26,u05,377.0
1236,c12,c06,92.0
1237,h07,u26,390.0
1238,o00,o08,12.0
1239,v05,v02,7.0
1240,h06,h10,5754.0
1241,h07,u07,180.0
1242,p24,i04,23.0
1243,n07,k10,25.0
1244,r07,r22,31.0
1245,m15,m16,154.0
1246,t06,s07,178.0
1247,t01,p12,5.0
1248,k02,k10,85.0
1249,e08,e08,9998.0
1250,m23,m13,44.0
1251,k09,p15,1.0
1252,n16,m06,237.0
1253,k01,k13,37.0
1254,p03,p25,10.0
1255,r30,r23,264.0
1256,p14,p12,42.0
1257,k07,k14,137.0
1258,f07,g10,457.0
1259,f10,l00,203.0
1260,t04,i18,39.0
1261,r26,r22,7.0
1262,a00,a04,12854.0
1263,f01,m23,33.0
1264,t01,p25,1.0
1265,o04,o06,12.0
1266,r17,r29,40.0
1267,f18,f14,15.0
1268,l05,l01,1059.0
1269,e00,e11,19.0
1270,f04,f22,175.0
1271,s09,i05,345.0
1272,f07,g06,147.0
1273,m08,m14,2.0
1274,r12,f06,42.0
1275,f20,r32,1.0
1276,g01,r19,326.0
1277,k17,k02,5.0
1278,p19,p18,273.0
1279,m09,m18,172.0
1280,n06,n05,2.0
1281,n03,k08,92.0
1282,d00,d00,115306.0
1283,p05,p06,35.0
1284,p07,t03,94.0
1285,r17,g05,494.0
1286,v06,v08,44.0
1287,n12,n00,8.0
1288,u15,u05,1546.0
1289,m01,l06,82.0
1290,e03,e16,84.0
1291,l00,l02,869.0
1292,u07,h02,131.0
1293,r05,r04,7.0
1294,p18,p08,44.0
1295,t06,e07,44.0
1296,e15,v02,2.0
1297,u27,h11,18.0
1298,r08,f20,6.0
1299,m08,n03,20.0
1300,a04,u26,514.0
1301,n10,n09,11.0
1302,i08,t02,214.0
1303,u21,u06,2.0
1304,n02,n01,4.0
1305,p20,k00,4.0
1306,a04,h04,1440.0
1307,f18,f13,80.0
1308,f06,r26,180.0
1309,v07,a10,210.0
1310,d01,k06,23.0
1311,h00,a01,280.0
1312,p03,p07,8.0
1313,n16,m21,57.0
1314,i03,i19,1451.0
1315,f15,f10,149.0
1316,g00,f03,102.0
1317,r15,r30,5.0
1318,f10,f04,266.0
1319,u22,h02,2568.0
1320,h00,h04,3562.0
1321,p15,k04,37.0
1322,i13,p17,4.0
1323,r23,r18,4.0
1324,b01,h05,49.0
1325,p21,p10,2.0
1326,k10,k09,4.0
1327,g09,f16,428.0
1328,p14,p23,11.0
1329,m20,m05,6.0
1330,r03,r02,21.0
1331,a00,v05,157.0
1332,u15,u10,1988.0
1333,f16,g10,3856.0
1334,k00,p09,3.0
1335,p19,p04,31.0
1336,p10,s09,20.0
1337,p17,s07,40.0
1338,k12,p16,1.0
1339,f15,l05,509.0
1340,m23,m09,2735.0
1341,a09,h04,357.0
1342,a09,a03,2427.0
1343,m30,l00,98.0
1344,p03,p04,30.0
1345,m26,m09,238.0
1346,u25,u03,174.0
1347,m00,f12,19.0
1348,f12,m22,47.0
1349,b08,b03,985.0
1350,m02,m12,7.0
1351,b01,b05,183.0
1352,g08,g06,294.0
1353,q03,u06,18.0
1354,a02,a01,525.0
1355,t00,p19,570.0
1356,s03,k15,1.0
1357,g10,f06,2268.0
1358,f21,f24,7.0
1359,t05,i09,28.0
1360,t06,i02,85.0
1361,i10,p12,21.0
1362,u20,q02,193.0
1363,n07,k14,1.0
1364,g03,f03,16.0
1365,p11,p11,35710.0
1366,k10,p10,3.0
1367,m00,g00,33.0
1368,u21,h10,297.0
1369,m10,f02,13.0
1370,h00,u21,463.0
1371,g05,g01,2331.0
1372,h00,u26,839.0
1373,i19,i19,66101.0
1374,m05,f26,1.0
1375,m14,f23,8.0
1376,q05,h10,452.0
1377,b01,u22,86.0
1378,m16,m02,58.0
1379,u07,u07,16164.0
1380,h09,q01,56.0
1381,q00,h05,107.0
1382,c03,c12,1.0
1383,u02,h06,5252.0
1384,h07,q06,47.0
1385,a07,u10,130.0
1386,m10,m23,127.0
1387,k04,k09,9.0
1388,e08,e15,14.0
1389,d01,k11,2.0
1390,m19,m10,64.0
1391,l01,f11,20.0
1392,m12,m05,10.0
1393,n10,k08,104.0
1394,k11,k18,35.0
1395,a12,a11,23534.0
1396,e14,e03,1081.0
1397,p07,i09,73.0
1398,k13,p23,9.0
1399,i19,i09,127.0
1400,q04,u23,44.0
1401,t04,s00,14.0
1402,p22,t04,298.0
1403,d00,m08,10.0
1404,h07,u00,8.0
1405,p21,p19,1124.0
1406,m01,m14,3.0
1407,f20,f08,325.0
1408,d01,n02,338.0
1409,k02,s11,3.0
1410,r15,r15,10566.0
1411,f03,f00,270.0
1412,t07,t07,125421.0
1413,e12,i06,2.0
1414,m10,m24,69.0
1415,i05,i05,133535.0
1416,m25,l02,132.0
1417,r25,f17,28.0
1418,k17,k16,102.0
1419,m17,m20,90.0
1420,g07,g03,1155.0
1421,p05,k12,43.0
1422,r20,r07,24.0
1423,t01,s09,27.0
1424,f11,f10,20.0
1425,i04,i09,1508.0
1426,q01,q01,55282.0
1427,m27,n00,1.0
1428,f08,f10,7.0
1429,u13,a00,140.0
1430,v07,e08,10.0
1431,g07,g06,136.0
1432,v06,a11,418.0
1433,n07,m27,57.0
1434,g08,g07,34.0
1435,g02,f18,476.0
1436,m21,m17,8.0
1437,j02,e15,5.0
1438,h03,u17,1714.0
1439,s11,k07,17.0
1440,k01,k05,19.0
1441,u22,a04,793.0
1442,r23,f20,5.0
1443,f08,f23,5.0
1444,p07,p07,27568.0
1445,p05,k17,9.0
1446,r30,m00,3.0
1447,l01,f00,7.0
1448,u26,h11,4950.0
1449,p05,p00,3.0
1450,i15,s07,656.0
1451,r02,r30,21.0
1452,e07,i16,6.0
1453,q03,h05,116.0
1454,e12,i18,39.0
1455,m29,m18,110.0
1456,f13,m26,1.0
1457,m28,m09,284.0
1458,m01,m30,24.0
1459,p21,p22,413.0
1460,m16,l06,111.0
1461,e09,e12,1.0
1462,q04,u18,90.0
1463,n09,n10,19.0
1464,p21,i10,199.0
1465,f07,m00,4.0
1466,h02,u01,24.0
1467,h06,h04,9339.0
1468,k03,p06,6.0
1469,o04,o04,10222.0
1470,v07,a12,77.0
1471,p01,p01,27097.0
1472,k06,k09,154.0
1473,a01,h04,431.0
1474,f15,g01,171.0
1475,p00,p23,3.0
1476,u20,h11,87.0
1477,h01,u22,661.0
1478,r04,r10,23.0
1479,i12,i16,46.0
1480,a07,v08,19.0
1481,n15,m08,5.0
1482,p19,i15,356.0
1483,h05,a09,197.0
1484,e06,e13,173.0
1485,p19,i17,244.0
1486,k08,n08,12.0
1487,u17,u13,10734.0
1488,s11,s04,211.0
1489,p19,p21,86.0
1490,u27,u07,411.0
1491,n15,n08,12.0
1492,g08,r06,4.0
1493,u05,a04,1294.0
1494,a06,j00,48.0
1495,r16,r02,177.0
1496,k07,p20,27.0
1497,r06,r15,71.0
1498,k19,k01,18.0
1499,r21,r09,8.0
1500,a09,u05,182.0
1501,h00,u14,477.0
1502,r15,g02,17.0
1503,l05,m14,3.0
1504,u27,h03,46.0
1505,v08,a07,17.0
1506,i20,i02,36.0
1507,h04,a02,85.0
1508,f11,f20,229.0
1509,r08,r00,2.0
1510,p10,p08,60.0
1511,g05,r29,3.0
1512,u25,q01,15.0
1513,k03,n10,20.0
1514,p22,p00,25.0
1515,p12,p01,90.0
1516,m20,n05,2.0
1517,p13,p13,28575.0
1518,r24,f23,2.0
1519,f19,r23,6.0
1520,m09,m16,81.0
1521,q03,h01,357.0
1522,d01,k08,171.0
1523,i07,p07,15.0
1524,u14,u02,101.0
1525,m29,m02,1.0
1526,i03,i01,308.0
1527,t05,p14,3.0
1528,n11,n02,16.0
1529,f23,m03,11.0
1530,r24,f12,4.0
1531,i01,p21,1.0
1532,f03,l02,6.0
1533,h08,u24,714.0
1534,m04,m27,111.0
1535,g00,m19,59.0
1536,f20,m03,1.0
1537,f03,f06,17.0
1538,r31,r17,391.0
1539,m15,n00,4.0
1540,h06,b01,7.0
1541,m15,l04,69.0
1542,f20,f10,12.0
1543,r28,r17,302.0
1544,p06,t01,126.0
1545,i09,p00,35.0
1546,r03,f06,37.0
1547,g04,f08,536.0
1548,k00,k10,263.0
1549,l01,f14,55.0
1550,u14,a12,36.0
1551,q05,q06,240.0
1552,u05,u01,565.0
1553,f25,r02,6.0
1554,n00,m27,6.0
1555,h04,u22,1327.0
1556,i05,t00,2873.0
1557,e04,j02,3946.0
1558,u24,u28,365.0
1559,n04,k16,7.0
1560,k18,k08,37.0
1561,s09,i00,138.0
1562,f01,g08,195.0
1563,n09,n02,93.0
1564,p17,p25,21.0
1565,n15,m07,11.0
1566,k04,k17,714.0
1567,u28,u09,218.0
1568,r00,r07,3.0
1569,l03,m09,6766.0
1570,b09,b10,170.0
1571,b11,q04,12.0
1572,s12,i08,6.0
1573,j02,a12,67.0
1574,r13,r28,21.0
1575,b10,b05,104.0
1576,p20,k03,1.0
1577,h04,h10,2006.0
1578,r11,r05,50.0
1579,p02,p16,2.0
1580,p21,p21,19225.0
1581,r15,f08,2.0
1582,f23,m24,6.0
1583,m01,m07,15.0
1584,t05,p24,12.0
1585,i01,i15,263.0
1586,i04,p18,14.0
1587,r26,g09,158.0
1588,u10,h03,600.0
1589,j01,e08,13.0
1590,u25,q05,70.0
1591,p07,i18,9.0
1592,u26,u19,476.0
1593,t03,p00,12.0
1594,t05,i01,151.0
1595,f12,g06,11.0
1596,f13,f23,532.0
1597,f16,f06,2990.0
1598,p22,p23,25.0
1599,v10,v09,69.0
1600,i02,e05,534.0
1601,u26,u23,142.0
1602,u07,u21,42.0
1603,p11,k10,19.0
1604,j02,e08,21.0
1605,b04,b08,255.0
1606,k04,n03,31.0
1607,k11,p03,2.0
1608,u25,h01,43.0
1609,a02,u15,299.0
1610,h05,u25,4.0
1611,u22,u15,548.0
1612,e17,e15,10.0
1613,r17,g07,63.0
1614,m16,l04,197.0
1615,r30,r17,2067.0
1616,k19,k10,19.0
1617,k19,k06,100.0
1618,f13,f18,76.0
1619,n07,n05,16.0
1620,a00,u28,131.0
1621,r24,g05,54.0
1622,n13,n11,726.0
1623,p18,p21,11.0
1624,u12,u04,1.0
1625,h04,u14,304.0
1626,i07,i04,59.0
1627,a07,v03,103.0
1628,i14,i14,39671.0
1629,q03,h00,635.0
1630,u22,u21,1079.0
1631,u22,u09,297.0
1632,b00,u18,64.0
1633,p10,p19,335.0
1634,m01,m06,121.0
1635,g01,r30,36.0
1636,e02,i12,14.0
1637,s07,p05,9.0
1638,u01,a10,229.0
1639,a10,v08,18.0
1640,n15,m25,14.0
1641,u06,q05,14.0
1642,h11,q06,63.0
1643,t01,p22,19.0
1644,q06,h02,153.0
1645,t07,p01,3.0
1646,p24,p10,2.0
1647,u15,u22,631.0
1648,e15,v06,14.0
1649,l05,m03,1.0
1650,a11,u22,246.0
1651,b07,b07,4500.0
1652,r02,f17,78.0
1653,s11,s07,418.0
1654,f17,f08,533.0
1655,p25,k03,2.0
1656,r12,g10,66.0
1657,e14,e07,254.0
1658,g10,f03,4.0
1659,r29,r08,5.0
1660,l03,m27,200.0
1661,m12,m27,1859.0
1662,f05,f13,1053.0
1663,e04,v01,373.0
1664,g04,f13,259.0
1665,m11,m20,2536.0
1666,p05,p23,76.0
1667,u12,u12,3770.0
1668,u10,u24,2674.0
1669,u26,h08,319.0
1670,a00,u17,413.0
1671,n11,n16,93.0
1672,t00,e12,37.0
1673,u03,q02,846.0
1674,n06,n06,18323.0
1675,u11,q04,20.0
1676,j02,v06,2564.0
1677,f20,r02,4.0
1678,k09,n16,5.0
1679,u27,u15,6.0
1680,l05,m15,8.0
1681,p02,p18,178.0
1682,e00,v03,21.0
1683,r22,r04,17.0
1684,i02,t00,201.0
1685,f15,f18,21.0
1686,f17,r16,55.0
1687,m17,l05,260.0
1688,t06,e12,7.0
1689,r08,f05,5.0
1690,i13,t06,45.0
1691,p21,t03,158.0
1692,m09,m09,171202.0
1693,r26,g03,187.0
1694,b06,b02,210.0
1695,u23,a09,248.0
1696,r25,f13,59.0
1697,e03,e09,50.0
1698,m13,m23,123.0
1699,p11,p20,197.0
1700,r01,r19,68.0
1701,a12,a01,594.0
1702,a12,a09,712.0
1703,r25,f08,18.0
1704,s10,k04,69.0
1705,m01,n15,4.0
1706,g09,g01,7007.0
1707,f07,f22,968.0
1708,f08,g01,984.0
1709,f25,r24,17.0
1710,r02,r32,53.0
1711,v11,j02,595.0
1712,m28,l04,40.0
1713,g00,g04,3617.0
1714,f13,f15,21.0
1715,h02,u12,2.0
1716,t04,i14,105.0
1717,e10,e01,2.0
1718,g10,f01,277.0
1719,u09,u09,119974.0
1720,u16,u15,7.0
1721,f12,f01,721.0
1722,m07,m27,75.0
1723,l01,f15,389.0
1724,p04,k07,44.0
1725,e16,e14,45.0
1726,q04,q03,280.0
1727,m27,f02,1.0
1728,h11,u02,718.0
1729,t06,p13,19.0
1730,f18,f10,3.0
1731,v09,v12,131.0
1732,b06,b00,82.0
1733,m02,n16,4.0
1734,k11,k11,13796.0
1735,e00,e10,10.0
1736,p22,t03,261.0
1737,p09,k05,5.0
1738,s07,i04,40.0
1739,r17,r30,342.0
1740,h02,u07,55.0
1741,k10,k10,36674.0
1742,p13,i07,12.0
1743,p00,i03,1.0
1744,m03,m01,3.0
1745,f08,r26,22.0
1746,e00,e16,275.0
1747,f17,r08,10.0
1748,l06,f15,56.0
1749,p13,i14,24.0
1750,p14,p16,6.0
1751,a01,a09,1825.0
1752,p19,s03,12.0
1753,m24,m30,88.0
1754,l03,l06,696.0
1755,a08,a10,114.0
1756,p21,s03,7.0
1757,p24,p25,38.0
1758,i07,i06,15.0
1759,u15,u16,3.0
1760,h00,h09,4960.0
1761,p13,t03,103.0
1762,i19,e13,10.0
1763,v04,v04,3007.0
1764,m28,n15,6.0
1765,s00,i17,117.0
1766,p24,p18,99.0
1767,k07,k04,921.0
1768,s01,i11,25.0
1769,h11,u27,41.0
1770,e05,e10,3.0
1771,h06,h07,1177.0
1772,t02,i12,67.0
1773,b07,b10,99.0
1774,b02,b02,17209.0
1775,e04,e16,249.0
1776,r21,r02,15.0
1777,i01,i03,147.0
1778,r32,g00,44.0
1779,s03,p21,11.0
1780,m17,m10,8.0
1781,r08,r19,238.0
1782,r17,r26,1719.0
1783,p23,p11,110.0
1784,l02,f12,1.0
1785,m26,m06,6.0
1786,p18,k02,2.0
1787,l01,m24,124.0
1788,p11,s04,14.0
1789,t03,s09,200.0
1790,p12,p10,4.0
1791,i08,i19,156.0
1792,c01,c12,15.0
1793,t06,p14,1.0
1794,m11,m28,7.0
1795,u19,u06,4.0
1796,k17,p20,1.0
1797,r12,r12,9640.0
1798,c11,o08,7.0
1799,q05,u23,54.0
1800,p18,p17,48.0
1801,m15,m09,432.0
1802,u08,q00,6.0
1803,g05,g02,482.0
1804,f13,g00,407.0
1805,r00,r27,43.0
1806,m11,m21,3.0
1807,l06,m24,69.0
1808,m05,m05,8670.0
1809,u17,u23,674.0
1810,u21,u14,387.0
1811,p04,p06,46.0
1812,m19,m26,25.0
1813,f06,r23,120.0
1814,i15,i17,4263.0
1815,p25,k13,23.0
1816,i00,i01,398.0
1817,t05,i17,271.0
1818,a12,a02,820.0
1819,f18,f20,60.0
1820,u17,u19,185.0
1821,r06,f16,75.0
1822,k06,m11,4.0
1823,u09,u20,27.0
1824,h02,u24,146.0
1825,m04,m29,198.0
1826,a11,a03,2143.0
1827,u28,a00,25.0
1828,f04,f07,88.0
1829,p18,p25,94.0
1830,a09,h01,114.0
1831,u17,h09,4242.0
1832,v00,e11,1.0
1833,n13,k09,5.0
1834,r20,r22,7.0
1835,g01,f10,30.0
1836,u16,u27,1.0
1837,p02,p20,3.0
1838,k07,k16,19.0
1839,r00,r31,4.0
1840,e00,j02,3254.0
1841,m25,l04,221.0
1842,a01,u08,2.0
1843,m30,m17,28.0
1844,a00,a06,191.0
1845,g02,f04,343.0
1846,m11,n04,82.0
1847,u18,h09,6932.0
1848,u02,u28,118.0
1849,r01,r27,6.0
1850,p01,p20,2.0
1851,p02,k13,6.0
1852,u08,h06,141.0
1853,i03,i12,225.0
1854,n04,k07,161.0
1855,r07,r29,38.0
1856,i15,i16,98.0
1857,r03,r29,23.0
1858,f16,g03,971.0
1859,t00,i20,32.0
1860,u20,u26,226.0
1861,u10,a07,134.0
1862,g03,f00,24.0
1863,p20,p25,38.0
1864,m23,l01,322.0
1865,f14,m22,63.0
1866,t04,p12,41.0
1867,f15,m26,3.0
1868,j01,e11,3.0
1869,o00,o10,11.0
1870,g08,f06,187.0
1871,g10,f17,178.0
1872,i13,i00,103.0
1873,j02,v07,2167.0
1874,n01,k11,1.0
1875,n03,n16,6.0
1876,t07,p12,42.0
1877,f05,f25,59.0
1878,h10,u19,47.0
1879,i18,e12,58.0
1880,m17,l00,1411.0
1881,p22,p03,101.0
1882,r02,g03,177.0
1883,t07,e07,35.0
1884,u05,u27,86.0
1885,a10,a07,2307.0
1886,l04,m14,15.0
1887,s10,s10,46568.0
1888,r13,r26,16.0
1889,s05,s09,57.0
1890,r02,g01,368.0
1891,f11,f14,50.0
1892,s09,s03,74.0
1893,h02,h05,409.0
1894,l01,m01,155.0
1895,u17,u21,4507.0
1896,p02,p19,1126.0
1897,s07,t03,361.0
1898,n13,m07,3.0
1899,r07,g10,164.0
1900,m25,n00,2.0
1901,p00,p19,773.0
1902,u28,u28,50490.0
1903,p23,p12,148.0
1904,h08,u01,52.0
1905,f00,r02,3.0
1906,s03,s00,12.0
1907,m22,f10,44.0
1908,r22,r03,14.0
1909,p22,p16,8.0
1910,n01,n03,46.0
1911,f23,m00,62.0
1912,u04,h08,13.0
1913,r29,g10,169.0
1914,f17,g03,360.0
1915,m30,l06,27.0
1916,u16,u22,25.0
1917,t05,s00,6.0
1918,k05,k14,4.0
1919,n02,k14,3.0
1920,m24,m17,227.0
1921,r29,r32,4.0
1922,m30,m25,13.0
1923,l00,m09,5960.0
1924,l05,m28,3.0
1925,i08,i00,917.0
1926,n08,n08,23468.0
1927,r26,r00,15.0
1928,t02,p07,70.0
1929,k01,k16,6.0
1930,p22,k13,32.0
1931,f23,f19,16.0
1932,l04,f01,127.0
1933,j01,e17,1.0
1934,v12,v10,12.0
1935,u04,u05,76.0
1936,i16,i10,128.0
1937,p23,p16,6.0
1938,v11,v02,68.0
1939,a11,v12,113.0
1940,m08,m27,82.0
1941,m28,l05,53.0
1942,k18,k04,390.0
1943,a09,a00,567.0
1944,b03,b05,462.0
1945,p00,p07,432.0
1946,p01,i15,44.0
1947,r17,g08,363.0
1948,s03,p20,26.0
1949,c03,c11,20.0
1950,k03,p15,6.0
1951,q02,u20,47.0
1952,t06,i16,95.0
1953,m00,f05,2.0
1954,g10,r07,50.0
1955,m02,m06,43.0
1956,h09,h11,725.0
1957,p11,p04,64.0
1958,n05,n17,4.0
1959,m24,m06,31.0
1960,f25,m23,13.0
1961,k10,d00,426.0
1962,l06,l05,1398.0
1963,i10,i12,33.0
1964,k18,k14,8.0
1965,m28,m16,11.0
1966,v02,e06,6.0
1967,p08,k05,4.0
1968,m01,l01,142.0
1969,s11,p02,2.0
1970,e12,i08,14.0
1971,m12,m13,6.0
1972,h11,u21,716.0
1973,f22,g04,2372.0
1974,k18,k18,11437.0
1975,a03,a03,68841.0
1976,a01,u07,21.0
1977,m14,l05,27.0
1978,a03,v05,42.0
1979,l05,m19,184.0
1980,k13,p04,1.0
1981,p07,p12,248.0
1982,a11,v03,63.0
1983,t07,i14,140.0
1984,k02,s09,13.0
1985,m30,m02,3.0
1986,m11,n01,4.0
1987,u17,h11,1068.0
1988,m27,l06,61.0
1989,n13,n12,263.0
1990,u13,a02,162.0
1991,m25,m29,330.0
1992,d01,m07,93.0
1993,f11,f15,193.0
1994,k16,n10,15.0
1995,m14,m01,13.0
1996,m00,f03,2.0
1997,k08,k05,11.0
1998,p00,t02,66.0
1999,i07,i16,131.0
2000,p10,k16,1.0
2001,m29,f13,14.0
2002,n01,k14,92.0
2003,i20,i19,57.0
2004,i02,e16,85.0
2005,f06,g04,535.0
2006,n16,k19,2.0
2007,p00,t05,11.0
2008,h04,u09,124.0
2009,h03,u14,1178.0
2010,m12,d01,33.0
2011,i00,i18,800.0
2012,p05,p20,4.0
2013,r30,r32,3.0
2014,g01,g07,253.0
2015,n07,n16,24.0
2016,p22,k03,3.0
2017,u26,q01,4.0
2018,g08,r30,3.0
2019,r27,r19,160.0
2020,v08,j02,3410.0
2021,n14,n09,9.0
2022,l04,m10,39.0
2023,r08,f08,20.0
2024,f24,n14,3.0
2025,p01,p05,20.0
2026,r30,r24,340.0
2027,a02,a08,115.0
2028,m04,l06,87.0
2029,h07,u28,66.0
2030,a12,u24,164.0
2031,p15,k13,6.0
2032,m08,m20,1215.0
2033,i06,i09,36.0
2034,i00,t07,1472.0
2035,k04,n13,3.0
2036,g03,f22,3639.0
2037,e16,j01,100.0
2038,g07,r12,1.0
2039,r13,r08,1.0
2040,u13,u04,6.0
2041,u00,u14,29.0
2042,m02,m01,261.0
2043,i16,i14,2303.0
2044,g01,r08,20.0
2045,r29,r26,71.0
2046,v01,e00,34.0
2047,r15,g06,24.0
2048,u02,q01,170.0
2049,a05,u24,14.0
2050,r06,f07,12.0
2051,b06,b10,6472.0
2052,i09,p06,14.0
2053,r28,r15,17.0
2054,k13,k10,149.0
2055,i00,i02,452.0
2056,s03,k10,13.0
2057,h03,u09,1091.0
2058,e05,e13,495.0
2059,m25,m23,52.0
2060,p22,s00,4.0
2061,p12,i09,25.0
2062,d01,m11,102.0
2063,m23,m01,139.0
2064,o12,o03,434.0
2065,i15,p22,199.0
2066,m04,f10,13.0
2067,r29,r12,9.0
2068,m22,m30,19.0
2069,k03,p16,1.0
2070,u14,u14,56274.0
2071,g02,f25,233.0
2072,l02,m17,29.0
2073,f09,r31,4.0
2074,l04,m00,68.0
2075,l04,m19,358.0
2076,r21,r25,1.0
2077,i17,p08,1.0
2078,o12,o02,4326.0
2079,v01,v11,1.0
2080,o09,o11,106.0
2081,p06,k05,1.0
2082,g10,f20,60.0
2083,h03,u15,70.0
2084,h05,h07,1037.0
2085,u08,q02,34.0
2086,m01,m28,159.0
2087,h10,h04,5747.0
2088,m26,m10,21.0
2089,m01,l05,183.0
2090,e01,e11,1.0
2091,i13,e05,48.0
2092,n06,s06,2.0
2093,f12,g09,23.0
2094,e06,i02,23.0
2095,e02,e16,25.0
2096,m06,m04,16.0
2097,m19,m27,104.0
2098,g08,f07,134.0
2099,m21,l00,164.0
2100,i01,t03,1043.0
2101,l00,l05,1516.0
2102,u10,u18,646.0
2103,i15,s00,35.0
2104,k11,k05,15.0
2105,r15,r06,215.0
2106,f05,m03,4.0
2107,p18,p22,1112.0
2108,g01,g09,8565.0
2109,l03,m17,108.0
2110,m23,m26,133.0
2111,p05,p16,76.0
2112,f07,r30,5.0
2113,d01,m06,42.0
2114,v01,a07,338.0
2115,e08,e04,1158.0
2116,f19,r30,1.0
2117,g02,f00,108.0
2118,m01,n11,8.0
2119,f15,g02,19.0
2120,u13,u27,57.0
2121,p06,p19,1337.0
2122,c06,c06,7898.0
2123,g08,g01,1424.0
2124,n02,m12,5.0
2125,m23,l05,409.0
2126,p01,t05,23.0
2127,m11,n10,12.0
2128,m03,f12,2.0
2129,v00,v06,773.0
2130,j00,a06,33.0
2131,p24,p20,5.0
2132,f18,r15,3.0
2133,v08,v01,62.0
2134,i20,t03,63.0
2135,g07,f01,50.0
2136,h06,u13,1102.0
2137,p06,p11,64.0
2138,q06,u20,40.0
2139,g01,r06,8.0
2140,d00,n10,302.0
2141,m26,m27,43.0
2142,k17,d00,107.0
2143,q00,u00,41.0
2144,u10,u21,1102.0
2145,p02,p08,17.0
2146,k12,k03,11.0
2147,r23,f06,113.0
2148,h11,a01,426.0
2149,u19,h04,266.0
2150,i02,t04,203.0
2151,f22,r16,127.0
2152,e06,e00,444.0
2153,e07,i12,8.0
2154,m07,m13,1.0
2155,b05,u04,3.0
2156,p23,p13,39.0
2157,a09,u22,117.0
2158,a02,u01,374.0
2159,r12,r01,263.0
2160,i00,i13,12.0
2161,g05,g03,1150.0
2162,p17,p12,818.0
2163,g09,f00,36.0
2164,f14,l06,14.0
2165,f15,m03,2.0
2166,p23,p25,6.0
2167,q00,u20,50.0
2168,i06,t00,131.0
2169,f25,f00,42.0
2170,k06,n12,28.0
2171,c12,c07,12.0
2172,g06,f00,10.0
2173,r27,g10,137.0
2174,i15,p13,22.0
2175,p22,p21,57.0
2176,p08,t04,47.0
2177,f04,m19,80.0
2178,r05,r05,6607.0
2179,e14,e12,19.0
2180,p03,p00,5.0
2181,r00,r02,23.0
2182,k19,n10,24.0
2183,i10,s07,177.0
2184,i16,t07,381.0
2185,i03,p21,1.0
2186,u13,h03,4932.0
2187,a01,a02,148.0
2188,u24,u18,2286.0
2189,h04,u08,8.0
2190,n08,k16,8.0
2191,e08,e13,11.0
2192,b01,h04,7.0
2193,b05,u12,2.0
2194,r17,f16,287.0
2195,a09,a11,2098.0
2196,h00,u20,17.0
2197,e16,e04,273.0
2198,i18,e05,53.0
2199,u17,u09,1057.0
2200,u04,q01,2.0
2201,p11,p18,105.0
2202,n10,k18,4.0
